a_ratio,cur_quality,deep_sim,gap,h_ratio,lower_topk,motion_score,new_tracklet_id,part_topk,prev_final_gid,prev_quality,prev_source_gid,prev_tracklet_id,quality_score,reason,rerank_penalty,rerank_score,score,shape_size,side_score,status,time_score,topk_sim,upper_lower,upper_topk
0.6817417222695563,1.0,0.16149410605430603,957.0,0.5044452335322513,0.9051535129547119,0.46850259602069855,40,0.952329904238383,11,0.6996757398611618,6,15,0.8364662215900662,scored,0.025,0.3505146478757446,0.38971544682907105,0.5753638290271734,0.62,candidate,0.418951549247639,0.16277003660798073,0.9501469016075135,0.9893970688184103
0.9924244974248314,1.0,0.8998802304267883,7.0,0.9989121874544756,0.9994079867998759,0.18958809971809387,41,0.9980535387992859,13,1.0,8,40,1.0,strong_reentry_reuse,0.0,0.9809503652300943,1.0114373157190717,0.9963171114426179,1.0,accepted,0.9936565686883281,0.8957661688327789,0.9977299958467484,0.9969893296559652
0.869445016415743,1.0,0.14080433547496796,138.0,0.7422459532418901,0.9737954338391622,0.8249782025814056,41,0.974467523097992,12,0.9866216051638047,7,17,0.9932882789823932,scored,0.025,0.3832100910388756,0.4456541178779362,0.7931255785114313,0.62,candidate,0.882095858782099,0.1359227771560351,0.9753832250833512,0.9749955932299296
0.8178150881039589,1.0,0.04625881835818291,169.0,0.9745188081814874,0.9429778059323629,0.46426407992839813,41,0.9591932304700217,12,1.0,7,16,1.0,scored,0.025,0.31608291893478035,0.381983197045835,0.911837320150476,0.62,candidate,0.8575838129778379,0.04837139509618282,0.9530545443296432,0.971933921178182
0.6765771860969034,1.0,0.17728319764137268,994.0,0.503896491678685,0.893130362033844,0.473611980676651,41,0.9450394272804261,11,0.6996757398611618,6,15,0.8364662215900662,scored,0.025,0.359347056789031,0.3979549563936971,0.5729687694459724,0.62,candidate,0.40509390942283635,0.17728319764137268,0.9441124796867371,0.9858251214027405
0.6811718421231148,1.0,0.6750543713569641,290.0,0.7252853593132315,0.9778925975163778,0.0040247440338134766,18,0.9852251307169597,12,0.9866216051638047,7,17,0.9932882789823932,same_source_stitch_trust,0.0,0.7805949354301044,0.800238289985113,0.7076399524371848,1.0,accepted,0.7682528535433011,0.6561095416545868,0.9801008403301239,0.9909864068031311
0.9579866253730389,1.0,0.591238260269165,321.0,0.9973076561420435,0.9896306395530701,0.6684324145317078,18,0.9829650108019512,12,1.0,7,16,1.0,scored,0.0,0.7597792823407277,0.7948341475853453,0.9815792438344417,1.0,candidate,0.7469043244148366,0.6195342242717743,0.9791310340166093,0.9777277310689291
0.7834559164318661,1.0,0.1571471393108368,151.0,0.9771496309887845,0.9661992986996969,0.6073616147041321,18,0.9754557967185975,13,1.0,8,41,1.0,scored,0.025,0.39785538353104843,0.46212036049094246,0.8996721451660171,0.62,candidate,0.871732448496134,0.1467593957980474,0.9792140305042267,0.9827287594477335
0.7894362931032008,1.0,0.17621326446533203,159.0,0.9760866753613403,0.9818493525187174,0.03826624155044556,18,0.9883888880411784,13,1.0,8,40,1.0,scored,0.025,0.41895185493788195,0.478240953097757,0.9014265224580845,0.62,candidate,0.8654155744375036,0.21047592535614967,0.9843090802431107,0.9935270945231119
0.8615967283551852,1.0,0.8403468132019043,11.0,0.8960551966252696,0.9931181867917379,0.27964162826538086,19,0.9935949110984803,12,1.0,7,18,1.0,strong_reentry_reuse,0.0,0.9161223780276962,0.9449991978242223,0.8822718093172357,1.0,accepted,0.9900498337491681,0.784798244635264,0.997593915462494,0.9939694801966349
