subset_frame_idx,original_frame_idx,window_id,video_path,image_path,notes
243,1443,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001443.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
244,1444,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001444.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
245,1445,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001445.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
246,1446,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001446.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
247,1447,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001447.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
248,1448,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001448.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
249,1449,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001449.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
250,1450,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001450.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
251,1451,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001451.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
252,1452,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001452.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
253,1453,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001453.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
254,1454,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001454.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
255,1455,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001455.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
256,1456,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001456.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
257,1457,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001457.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
258,1458,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001458.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
259,1459,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001459.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
260,1460,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001460.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
261,1461,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001461.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
262,1462,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001462.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
263,1463,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001463.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
264,1464,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001464.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
265,1465,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001465.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
266,1466,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001466.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
267,1467,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001467.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
268,1468,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001468.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
269,1469,8,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001469.jpg,window_based_dense_subset;near_end_density_and_visibility_shift
270,1710,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001710.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
271,1711,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001711.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
272,1712,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001712.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
273,1713,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001713.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
274,1714,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001714.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
275,1715,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001715.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
276,1716,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001716.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
277,1717,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001717.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
278,1718,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001718.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
279,1719,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001719.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
280,1720,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001720.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
281,1721,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001721.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
282,1722,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001722.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
283,1723,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001723.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
284,1724,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001724.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
285,1725,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001725.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
286,1726,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001726.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
287,1727,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001727.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
288,1728,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001728.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
289,1729,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001729.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
290,1730,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001730.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
291,1731,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001731.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
292,1732,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001732.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
293,1733,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001733.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
294,1734,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001734.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
295,1735,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001735.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
296,1736,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001736.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
297,1737,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001737.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
298,1738,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001738.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
299,1739,9,/Users/ohqishean/AIC-REID/data/raw/retail-shop/CAM1.mp4,/Users/ohqishean/AIC-REID/experiments/dense_mot_cam1/frames/cam1_f001739.jpg,window_based_dense_subset;end_segment_reentry_and_departure_candidate
